"","TCGA.A1.A0SB.01","TCGA.A1.A0SD.01","TCGA.A1.A0SF.01","TCGA.A1.A0SG.01","TCGA.A1.A0SI.01","TCGA.A1.A0SN.01","TCGA.A1.A0SQ.01","TCGA.A2.A04N.01","TCGA.A2.A04U.01","TCGA.A2.A04W.01","TCGA.A2.A0CL.01","TCGA.A2.A0CS.01","TCGA.A2.A0CV.01","TCGA.A2.A0CW.01","TCGA.A2.A0D3.01","TCGA.A2.A0ES.01","TCGA.A2.A0EW.01","TCGA.A2.A0T3.01","TCGA.A2.A1FV.01","TCGA.A2.A1FW.01","TCGA.A2.A1FX.01","TCGA.A2.A1FZ.01","TCGA.A2.A1G0.01","TCGA.A2.A1G1.01","TCGA.A2.A1G4.01","TCGA.A2.A259.01","TCGA.A2.A25A.01","TCGA.A2.A25B.01","TCGA.A2.A25C.01","TCGA.A2.A25D.01","TCGA.A2.A25E.01","TCGA.A2.A25F.01","TCGA.A7.A0DA.01","TCGA.A7.A0DB.01","TCGA.A7.A13D.01","TCGA.A7.A13E.01","TCGA.A7.A13F.01","TCGA.A7.A13G.11","TCGA.A7.A13G.01","TCGA.A7.A26E.01","TCGA.A7.A26F.01","TCGA.A7.A26G.01","TCGA.A7.A26H.01","TCGA.A7.A26I.01","TCGA.A7.A26J.01","TCGA.AC.A23C.01","TCGA.AC.A23E.01","TCGA.AC.A23H.11","TCGA.AC.A23H.01","TCGA.AC.A2B8.01","TCGA.AC.A2FB.11","TCGA.AC.A2FB.01","TCGA.AC.A2FF.01","TCGA.AC.A2FG.01","TCGA.AC.A2FK.01","TCGA.AC.A2FO.01","TCGA.AC.A2QH.01","TCGA.AN.A0AT.01","TCGA.AO.A03V.01","TCGA.AO.A12A.01","TCGA.AO.A12B.01","TCGA.AO.A12D.01","TCGA.AO.A12F.01","TCGA.AO.A12H.01","TCGA.AO.A1KO.01","TCGA.AO.A1KP.01","TCGA.AO.A1KR.01","TCGA.AO.A1KS.01","TCGA.AO.A1KT.01","TCGA.AQ.A0Y5.01","TCGA.AQ.A1H2.01","TCGA.AQ.A1H3.01","TCGA.AR.A0TS.01","TCGA.AR.A0TY.01","TCGA.AR.A1AH.01","TCGA.AR.A1AL.01","TCGA.AR.A1AN.01","TCGA.AR.A1AO.01","TCGA.AR.A1AQ.01","TCGA.AR.A1AR.01","TCGA.AR.A1AV.01","TCGA.AR.A1AW.01","TCGA.AR.A1AX.01","TCGA.AR.A1AY.01","TCGA.AR.A24H.01","TCGA.AR.A24K.01","TCGA.AR.A24L.01","TCGA.AR.A24M.01","TCGA.AR.A24N.01","TCGA.AR.A24O.01","TCGA.AR.A24P.01","TCGA.AR.A24Q.01","TCGA.AR.A24R.01","TCGA.AR.A24S.01","TCGA.AR.A24T.01","TCGA.AR.A24U.01","TCGA.AR.A24V.01","TCGA.AR.A24W.01","TCGA.AR.A24X.01","TCGA.AR.A24Z.01","TCGA.AR.A250.01","TCGA.AR.A251.01","TCGA.AR.A252.01","TCGA.AR.A254.01","TCGA.AR.A255.01","TCGA.AR.A256.01","TCGA.AR.A2LH.01","TCGA.AR.A2LK.01","TCGA.AR.A2LL.01","TCGA.AR.A2LM.01","TCGA.AR.A2LN.01","TCGA.AR.A2LO.01","TCGA.AR.A2LQ.01","TCGA.AR.A2LR.01","TCGA.B6.A0IH.01","TCGA.B6.A0RH.01","TCGA.B6.A0RQ.01","TCGA.B6.A0WS.01","TCGA.B6.A0X0.01","TCGA.B6.A1KC.01","TCGA.B6.A1KN.01","TCGA.BH.A0AU.01","TCGA.BH.A0AV.01","TCGA.BH.A0AZ.11","TCGA.BH.A0AZ.01","TCGA.BH.A0B0.01","TCGA.BH.A0B5.11","TCGA.BH.A0B5.01","TCGA.BH.A0B7.11","TCGA.BH.A0B7.01","TCGA.BH.A0BF.01","TCGA.BH.A0BG.01","TCGA.BH.A0BL.01","TCGA.BH.A0BO.01","TCGA.BH.A0BP.01","TCGA.BH.A0BQ.11","TCGA.BH.A0BQ.01","TCGA.BH.A0BR.01","TCGA.BH.A0BS.11","TCGA.BH.A0BS.01","TCGA.BH.A0BT.11","TCGA.BH.A0BT.01","TCGA.BH.A0BW.11","TCGA.BH.A0BW.01","TCGA.BH.A0BZ.11","TCGA.BH.A0BZ.01","TCGA.BH.A0C1.01","TCGA.BH.A0C3.11","TCGA.BH.A0C3.01","TCGA.BH.A0C7.01","TCGA.BH.A0DD.11","TCGA.BH.A0DD.01","TCGA.BH.A0DE.01","TCGA.BH.A0DG.11","TCGA.BH.A0DG.01","TCGA.BH.A0DI.01","TCGA.BH.A0DL.11","TCGA.BH.A0DL.01","TCGA.BH.A0DO.11","TCGA.BH.A0DO.01","TCGA.BH.A0DT.11","TCGA.BH.A0DT.01","TCGA.BH.A0DV.11","TCGA.BH.A0DV.01","TCGA.BH.A0DX.01","TCGA.BH.A0E2.01","TCGA.BH.A0E9.01","TCGA.BH.A0EA.01","TCGA.BH.A0EI.01","TCGA.BH.A0H3.01","TCGA.BH.A0H5.11","TCGA.BH.A0H5.01","TCGA.BH.A0HA.11","TCGA.BH.A0HA.01","TCGA.BH.A0W7.01","TCGA.BH.A18F.01","TCGA.BH.A18G.01","TCGA.BH.A18H.01","TCGA.BH.A18I.01","TCGA.BH.A18J.11","TCGA.BH.A18J.01","TCGA.BH.A18K.11","TCGA.BH.A18K.01","TCGA.BH.A18L.11","TCGA.BH.A18L.01","TCGA.BH.A18M.11","TCGA.BH.A18M.01","TCGA.BH.A18N.11","TCGA.BH.A18N.01","TCGA.BH.A18P.11","TCGA.BH.A18P.01","TCGA.BH.A18Q.11","TCGA.BH.A18Q.01","TCGA.BH.A18R.11","TCGA.BH.A18R.01","TCGA.BH.A18S.11","TCGA.BH.A18S.01","TCGA.BH.A18T.01","TCGA.BH.A18U.11","TCGA.BH.A18U.01","TCGA.BH.A18V.01","TCGA.BH.A1EN.11","TCGA.BH.A1EN.01","TCGA.BH.A1EO.11","TCGA.BH.A1EO.01","TCGA.BH.A1ET.11","TCGA.BH.A1ET.01","TCGA.BH.A1EU.11","TCGA.BH.A1EU.01","TCGA.BH.A1EV.11","TCGA.BH.A1EV.01","TCGA.BH.A1EW.11","TCGA.BH.A1EW.01","TCGA.BH.A1EX.01","TCGA.BH.A1EY.01","TCGA.BH.A1F0.11","TCGA.BH.A1F0.01","TCGA.BH.A1F2.11","TCGA.BH.A1F2.01","TCGA.BH.A1F5.01","TCGA.BH.A1F6.11","TCGA.BH.A1F8.11","TCGA.BH.A1F8.01","TCGA.BH.A1FC.11","TCGA.BH.A1FC.01","TCGA.BH.A1FD.11","TCGA.BH.A1FE.11","TCGA.BH.A1FE.01","TCGA.BH.A1FG.11","TCGA.BH.A1FG.01","TCGA.BH.A1FH.11","TCGA.BH.A1FH.01","TCGA.BH.A1FJ.11","TCGA.BH.A1FJ.01","TCGA.BH.A1FL.01","TCGA.BH.A1FM.11","TCGA.BH.A1FM.01","TCGA.BH.A1FN.11","TCGA.BH.A1FN.01","TCGA.BH.A1FR.11","TCGA.BH.A1FU.11","TCGA.BH.A1FU.01","TCGA.BH.A201.01","TCGA.BH.A202.01","TCGA.BH.A203.11","TCGA.BH.A203.01","TCGA.BH.A204.11","TCGA.BH.A204.01","TCGA.BH.A208.11","TCGA.BH.A208.01","TCGA.BH.A209.11","TCGA.BH.A209.01","TCGA.BH.A28Q.01","TCGA.C8.A12K.01","TCGA.C8.A12L.01","TCGA.C8.A12M.01","TCGA.C8.A12N.01","TCGA.C8.A12O.01","TCGA.C8.A12P.01","TCGA.C8.A12Q.01","TCGA.C8.A12T.01","TCGA.C8.A12U.01","TCGA.C8.A12V.01","TCGA.C8.A12W.01","TCGA.C8.A12Y.01","TCGA.C8.A12Z.01","TCGA.C8.A130.01","TCGA.C8.A131.01","TCGA.C8.A132.01","TCGA.C8.A133.01","TCGA.C8.A134.01","TCGA.C8.A135.01","TCGA.C8.A137.01","TCGA.C8.A138.01","TCGA.C8.A1HE.01","TCGA.C8.A1HF.01","TCGA.C8.A1HG.01","TCGA.C8.A1HI.01","TCGA.C8.A1HJ.01","TCGA.C8.A1HK.01","TCGA.C8.A1HL.01","TCGA.C8.A1HM.01","TCGA.C8.A1HN.01","TCGA.C8.A1HO.01","TCGA.C8.A26V.01","TCGA.C8.A26W.01","TCGA.C8.A26X.01","TCGA.C8.A26Y.01","TCGA.C8.A26Z.01","TCGA.C8.A273.01","TCGA.C8.A274.01","TCGA.C8.A275.01","TCGA.C8.A278.01","TCGA.C8.A27A.01","TCGA.C8.A27B.01","TCGA.D8.A13Y.01","TCGA.D8.A13Z.01","TCGA.D8.A140.01","TCGA.D8.A141.01","TCGA.D8.A142.01","TCGA.D8.A143.01","TCGA.D8.A145.01","TCGA.D8.A146.01","TCGA.D8.A147.01","TCGA.D8.A1J8.01","TCGA.D8.A1J9.01","TCGA.D8.A1JA.01","TCGA.D8.A1JB.01","TCGA.D8.A1JC.01","TCGA.D8.A1JD.01","TCGA.D8.A1JE.01","TCGA.D8.A1JF.01","TCGA.D8.A1JG.01","TCGA.D8.A1JH.01","TCGA.D8.A1JI.01","TCGA.D8.A1JJ.01","TCGA.D8.A1JK.01","TCGA.D8.A1JL.01","TCGA.D8.A1JN.01","TCGA.D8.A1JS.01","TCGA.D8.A1JT.01","TCGA.D8.A1JU.01","TCGA.D8.A1X5.01","TCGA.D8.A1X6.01","TCGA.D8.A1X7.01","TCGA.D8.A1X8.01","TCGA.D8.A1X9.01","TCGA.D8.A1XA.01","TCGA.D8.A1XB.01","TCGA.D8.A1XC.01","TCGA.D8.A1XD.01","TCGA.D8.A1XF.01","TCGA.D8.A1XG.01","TCGA.D8.A1XJ.01","TCGA.D8.A1XK.01","TCGA.D8.A1XL.01","TCGA.D8.A1XM.01","TCGA.D8.A1XO.01","TCGA.D8.A1XQ.01","TCGA.D8.A1XR.01","TCGA.D8.A1XS.01","TCGA.D8.A1XT.01","TCGA.D8.A1XU.01","TCGA.D8.A1XV.01","TCGA.D8.A1XW.01","TCGA.D8.A1XY.01","TCGA.D8.A1XZ.01","TCGA.D8.A1Y0.01","TCGA.D8.A1Y1.01","TCGA.D8.A1Y2.01","TCGA.D8.A1Y3.01","TCGA.D8.A27E.01","TCGA.D8.A27F.01","TCGA.D8.A27G.01","TCGA.D8.A27H.01","TCGA.D8.A27I.01","TCGA.D8.A27K.01","TCGA.D8.A27L.01","TCGA.D8.A27M.01","TCGA.D8.A27N.01","TCGA.D8.A27P.01","TCGA.D8.A27R.01","TCGA.D8.A27T.01","TCGA.D8.A27V.01","TCGA.D8.A27W.01","TCGA.E2.A10A.01","TCGA.E2.A14N.01","TCGA.E2.A14O.01","TCGA.E2.A14P.01","TCGA.E2.A14Q.01","TCGA.E2.A14R.01","TCGA.E2.A14S.01","TCGA.E2.A14T.01","TCGA.E2.A14V.01","TCGA.E2.A14W.01","TCGA.E2.A14X.01","TCGA.E2.A14Y.01","TCGA.E2.A14Z.01","TCGA.E2.A150.01","TCGA.E2.A152.01","TCGA.E2.A153.11","TCGA.E2.A153.01","TCGA.E2.A154.01","TCGA.E2.A155.01","TCGA.E2.A158.11","TCGA.E2.A158.01","TCGA.E2.A159.01","TCGA.E2.A15A.06","TCGA.E2.A15A.01","TCGA.E2.A15C.01","TCGA.E2.A15D.01","TCGA.E2.A15E.06","TCGA.E2.A15G.01","TCGA.E2.A15H.01","TCGA.E2.A15I.11","TCGA.E2.A15I.01","TCGA.E2.A15J.01","TCGA.E2.A15K.06","TCGA.E2.A15K.01","TCGA.E2.A15L.01","TCGA.E2.A15M.11","TCGA.E2.A15M.01","TCGA.E2.A15O.01","TCGA.E2.A15P.01","TCGA.E2.A15R.01","TCGA.E2.A15S.01","TCGA.E2.A1B0.01","TCGA.E2.A1B1.01","TCGA.E2.A1B4.01","TCGA.E2.A1B5.01","TCGA.E2.A1B6.01","TCGA.E2.A1BC.11","TCGA.E2.A1IE.01","TCGA.E2.A1IF.01","TCGA.E2.A1IG.11","TCGA.E2.A1IG.01","TCGA.E2.A1IH.01","TCGA.E2.A1II.01","TCGA.E2.A1IJ.01","TCGA.E2.A1IK.01","TCGA.E2.A1IL.01","TCGA.E2.A1IN.01","TCGA.E2.A1IO.01","TCGA.E2.A1IU.01","TCGA.E2.A1L6.01","TCGA.E2.A1L7.11","TCGA.E2.A1L7.01","TCGA.E2.A1L8.01","TCGA.E2.A1L9.01","TCGA.E2.A1LA.01","TCGA.E2.A1LB.11","TCGA.E2.A1LB.01","TCGA.E2.A1LG.01","TCGA.E2.A1LH.11","TCGA.E2.A1LH.01","TCGA.E2.A1LI.01","TCGA.E2.A1LK.01","TCGA.E2.A1LL.01","TCGA.E2.A1LS.11","TCGA.E2.A1LS.01","TCGA.E9.A1N3.01","TCGA.E9.A1N4.11","TCGA.E9.A1N4.01","TCGA.E9.A1N5.11","TCGA.E9.A1N5.01","TCGA.E9.A1N6.11","TCGA.E9.A1N6.01","TCGA.E9.A1N8.01","TCGA.E9.A1N9.11","TCGA.E9.A1N9.01","TCGA.E9.A1NA.11","TCGA.E9.A1NA.01","TCGA.E9.A1ND.11","TCGA.E9.A1ND.01","TCGA.E9.A1NE.01","TCGA.E9.A1NF.11","TCGA.E9.A1NF.01","TCGA.E9.A1NG.11","TCGA.E9.A1NG.01","TCGA.E9.A1NH.01","TCGA.E9.A1NI.01","TCGA.E9.A1QZ.01","TCGA.E9.A1R0.01","TCGA.E9.A1R2.01","TCGA.E9.A1R3.01","TCGA.E9.A1R4.01","TCGA.E9.A1R5.01","TCGA.E9.A1R6.01","TCGA.E9.A1R7.11","TCGA.E9.A1R7.01","TCGA.E9.A1RB.11","TCGA.E9.A1RB.01","TCGA.E9.A1RC.11","TCGA.E9.A1RC.01","TCGA.E9.A1RD.11","TCGA.E9.A1RD.01","TCGA.E9.A1RE.01","TCGA.E9.A1RF.11","TCGA.E9.A1RF.01","TCGA.E9.A1RH.11","TCGA.E9.A1RH.01","TCGA.E9.A1RI.11","TCGA.E9.A1RI.01","TCGA.E9.A226.01","TCGA.E9.A227.01","TCGA.E9.A228.01","TCGA.E9.A229.01","TCGA.E9.A22A.01","TCGA.E9.A22B.01","TCGA.E9.A22D.01","TCGA.E9.A22E.01","TCGA.E9.A22G.01","TCGA.E9.A22H.01","TCGA.E9.A243.01","TCGA.E9.A244.01","TCGA.E9.A245.01","TCGA.E9.A247.01","TCGA.E9.A248.01","TCGA.E9.A249.01","TCGA.E9.A24A.01","TCGA.E9.A295.01","TCGA.E9.A2JS.01","TCGA.EW.A1IW.01","TCGA.EW.A1IX.01","TCGA.EW.A1IY.01","TCGA.EW.A1J1.01","TCGA.EW.A1J2.01","TCGA.EW.A1J3.01","TCGA.EW.A1J5.01","TCGA.EW.A1J6.01","TCGA.EW.A1OV.01","TCGA.EW.A1OW.01","TCGA.EW.A1OX.01","TCGA.EW.A1OY.01","TCGA.EW.A1OZ.01","TCGA.EW.A1P0.01","TCGA.EW.A1P3.01","TCGA.EW.A1P4.01","TCGA.EW.A1P5.01","TCGA.EW.A1P6.01","TCGA.EW.A1P7.01","TCGA.EW.A1P8.01","TCGA.EW.A1PA.01","TCGA.EW.A1PB.01","TCGA.EW.A1PD.01","TCGA.EW.A1PE.01","TCGA.EW.A1PF.01","TCGA.EW.A1PG.01","TCGA.EW.A1PH.01","TCGA.EW.A2FS.01","TCGA.EW.A2FV.01","TCGA.EW.A2FW.01","TCGA.GI.A2C8.11","TCGA.GI.A2C8.01","TCGA.GM.A2D9.01","TCGA.GM.A2DB.01","TCGA.GM.A2DC.01","TCGA.GM.A2DD.01","TCGA.GM.A2DF.01","TCGA.GM.A2DH.01","TCGA.GM.A2DK.01"
"MNX1",-2.07807299820378,-2.38157007019341,-1.46302966912198,-2.75455023026897,1.10827199421273,-0.659605172365655,0,-1.66727709682116,1.59677384322695,1.85514548842099,-5.85482444090446,-2.91807446470575,1.60851746694227,2.10339402299749,1.39150859758942,-2.21443058405172,-5.03308296617553,1.184415738873,-6.84962947800508,-0.625390388222187,-2.83264456792129,-1.68038690678378,-6.13982365116645,-1.51886450637638,-3.73753481188118,-3.00037834993718,-0.120667220156836,-5.99303372175463,-1.29935156059288,-6.16545475010535,0,-2.96314135421409,-3.16954378600163,0.0915376824890944,-1.91635235100147,-0.275858733708979,0,0,0.554491379068849,-3.93543148032353,-0.218842351244758,-4.70321592506272,-1.34171697005651,0.220976204038888,-2.06472374709227,-0.240158289345228,-2.59700553761681,-3.72612747010793,1.36146828522356,-3.68965859353483,-3.54990965491108,-5.58366147472413,-4.90593012490416,-2.97063152348212,-3.62592548202867,-1.78819140891171,0,-3.27750883181047,-3.02281059038192,1.07292236597463,-5.11062036095864,0.370842894944294,1.86400415705262,-2.51040089119244,-3.19833267735277,-1.50130532400568,0.0521898291783817,0.498124421286265,-1.70642965855989,-1.86199490346014,-3.18486749188224,0.199981119739132,-1.39769556758163,0.799211624782997,-1.14561916466237,-1.03318599165653,-1.39730053883006,-4.67142733827493,-2.78023746782479,-0.865295628130263,0.888608725118724,-3.7645726323952,-0.412151083683244,-1.70068023930058,1.4567713790184,0,0,-5.27521412048261,-0.8212906612935,-1.78408930767097,-3.6687851842165,0.465165788459623,-5.75869297399567,-6.3338684125374,-4.08287778201693,-0.220681828999673,-5.26461247411106,-0.576386328818219,-6.70738422873702,0.450863824040119,-0.49233419776381,0.348502753830134,0.142632397240779,1.41017150125539,-1.51268495821466,0,0.569268733996732,-1.51781266682093,0,-6.17100966990195,-3.5013881080114,-5.5012747648669,0.579912279799617,1.24400405589753,-0.0844284135192597,-0.052801175988058,-1.63186783832215,-5.36256613160463,-3.65775327739546,-4.64442150396678,0.173496620359671,-3.68920510935487,-1.96414384028656,-3.36889546335854,-5.00070788376258,0,0,-2.14778516241258,-3.47442557149375,0.143814360120298,-2.83476365790545,0,-5.57969771422344,-4.44309398901722,-1.79388162957391,-5.83022230423892,0.846196650797881,1.0857807114906,-4.07468749897504,0,-4.13411326764195,0.297492407441764,-4.89306960622811,-7.52356879739476,-7.21559752605012,1.39593979857957,-2.7395036214462,-7.13692617370033,-4.46896060334544,3.35652888482966,-7.1838503804538,0,-6.52527567111714,0,-3.47200683715363,-1.23293387937927,-3.95878659577754,0,-3.56370409067385,-2.83788787730563,-4.85042948030895,-4.1670546561092,-5.8112678679633,-6.41452368661986,1.46055749496917,1.19213969907967,-2.6171956495352,-5.01766435236672,-5.24723704925224,0,-2.5592092412008,-4.15835424508118,-3.15344215258758,-2.28618680494929,1.0517277754224,-0.531327310594071,1.03720100057947,-0.482253153465921,-5.60679621649568,-2.9910189122593,-2.02227845175492,-1.14911459068179,-2.16006432157309,0,0.367899214190419,-2.78877217556346,-4.60837703458181,-7.0288928724216,-4.97918741177405,-4.81474368151207,-0.278161904323046,-3.13880606331193,-1.15968278819619,0,-1.84162617468943,-5.46514965792377,0,0,-3.12808199397935,-0.163735192037383,-2.69141090008643,-3.63702580489424,-1.51382901703765,-6.44298233645724,-3.70099182642798,-6.3506408741224,-5.11810904591329,-4.93210035041638,-1.36150601126373,-2.67015108793418,0.472387350070516,-2.48963976399987,-0.539687509345195,0.701514762335599,-4.5337894936429,-6.22455163530122,-5.72871954626561,-5.36486945444808,-0.70374171365676,0,-4.79806913360699,-5.63726229481278,-7.17836511357228,-3.4774566360341,-1.76247350662277,-5.83190231243522,-3.90959904284219,-4.96885345030805,0,-5.28398120363888,-5.78906405334104,-4.89761699124003,-5.34169273056287,-2.68889547219354,-2.72161356484012,0,-1.5064278367281,-6.27292371194981,-5.65832747339849,-4.66837947513321,-4.27463849480143,0.502502067436184,-2.51691379682361,-0.173179359331235,-4.95850094582012,1.19926661196237,0,0,-2.3122589941265,-1.55055115634199,-4.09634575197272,-7.27614297619543,-3.2042534840298,-6.06140598538374,-0.558206671266087,-5.06615197449075,-4.36834988617564,-1.0653364804858,0.85317399186362,-5.56770294323351,1.05856370315062,2.55872939948158,-5.75640020173127,-0.226981511231798,-3.69454869736995,1.74360490476317,-3.65842099425851,1.84169843219624,0.2947357113483,-2.68588969605862,1.11487139156795,-0.148557774365103,1.38632779948189,0.0420146091660441,-2.13686474561511,2.3455436428058,0,-0.925803112227841,0,1.48694552002552,-3.18301092598732,0.238069256388612,0.194628792304628,1.49628888898177,-3.34999223336801,-4.42503163307891,0.223319898818976,1.62770789697972,-2.9920304103155,-6.9849653103511,-2.33340236045694,1.76160636356933,1.05323531160273,0.865290549246588,-4.63196736464856,2.55620730202296,0.246113971434046,-1.84544525010315,-0.18288326973524,0.0783477765531339,1.53149021396274,-1.25863929804301,1.68210649631603,-4.16371092400263,-0.570427964784491,-0.254484073068873,-1.07661823959326,-1.27256656750815,0,0,-3.55116386051885,-1.56013718807711,0.443126221271342,-7.21987044808226,0,-0.0800126845737976,0.599441573005101,0.0228269231555275,1.18796951877093,0.928565860921533,-6.32797283708824,0,-4.91151307896974,-4.6985109339925,-7.30556062551999,0,-1.68357693566346,0.175362827260353,-2.94034924795853,0,-1.2426260709587,-4.46672247439962,-6.98553818798168,0.639503335590202,0.687259750513646,-6.13296118053867,-3.97275482883879,-4.94451707224459,-0.179189393771353,-3.65568940554298,-4.00800425881039,0.419977579406485,0.173197052012712,-2.80834121037838,-0.139139425351395,0,-4.42068976894284,-4.20730025971593,-4.15865247314385,-7.17350699539806,0,0,0.0469135078717195,-2.77607734606613,-1.41625501098109,-5.52755096586118,1.68073543089672,-3.72843512528857,-6.12726052286538,-0.670470560000468,-4.86541674264732,-1.26146373032,0,-1.04912782133911,0.488589511791905,0,-3.48794358713273,-0.425687444697844,1.7994710818078,1.1705712312076,-0.20737754827989,-7.12503408206329,1.52340216925026,-0.70204701319305,-2.57107920888935,-0.852321556387681,-5.61975743886405,-3.21551005372347,-6.92102528793405,1.49284309397492,-3.60756139839488,-4.63692018122579,-1.79393816120046,-6.2010826009601,-1.35869753742916,2.25774008460241,2.41727736090158,-7.02379289095268,0,0.361588961455902,1.20754552700473,-5.90276204047598,-0.953183667115786,-5.74400393983879,-5.14926729428391,0,-2.0268056878791,-4.17105434272042,-3.35095870052435,-0.129687162158468,-4.72776463257981,-2.84924813604666,1.88393261738624,0.467104568489584,-5.20661683220532,1.99913011254839,-0.0128014869196147,-5.32620689157122,-4.87404522686377,-0.362424102423801,-0.00477919732237917,-6.04351377116521,-6.17910193985791,1.56578420902557,-4.06915745072713,-0.618206869551847,-5.56739903976672,0,-1.78356631879524,0,-1.34323933296905,-4.06720904390239,0,-3.79388373239468,-2.84561683025984,-3.29376611479297,0,-4.39742263717065,-6.20605232906095,-3.85144703012721,-4.45274977963503,-0.466987575682487,-6.22744779774376,-0.447774318943346,-2.65265808233825,0.271530457440678,-1.5509043345091,-0.865002872953821,-7.26616243273294,-2.39983902770249,1.41472377756966,-3.1886436613146,-3.61554163782963,-3.87792108828595,-2.67084884958609,-4.92279080665547,0.303148447206041,-2.70765087357943,-3.46824422462387,-1.39975370174976,-4.36519209513515,-1.29977480780651,-3.18943404287151,0.0234535235149459,-7.27584330750114,0,-0.932318993629454,-4.55382730235664,-6.20865528941798,0,-1.99802922877647,-6.04431514210292,-5.24991029443928,-5.65203491083742,-4.19773925328096,-1.14104518624496,-3.59342873303478,-3.24176789613924,-5.71024301159318,-1.16221365172939,-4.74909895270563,-6.36968072167152,-5.31711119085683,-0.380965479263293,-5.73863228345152,-3.79047721719244,-0.731931312673668,-6.22834818740062,0,-4.9889868072132,-0.545692378430068,0,-5.27106022142175,-3.88101884909058,-7.29785160165065,-4.12277660127361,-5.69264916667339,-0.51150737019793,-1.18341693418812,-1.2219030562701,-2.52864008204846,0.0209365123057791,-4.50731283528402,-5.11934309863442,-6.14645404462511,-4.34521430851533,-0.857277824646718,-2.833710334937,-4.21516937955487,-7.13748571525015,-0.978850123638667,0,-1.22611735944443,-6.91412433208764,-5.02672288074186,-5.67440415111276,-6.01414678682781,0,-2.76197294247668,-4.94485383989322,-0.659001084369795,-3.84792500024105,-2.30630609917653,0,0.481326833053972,0,-5.18223191473656,-6.87336074622861,-5.80919059932137,-0.55115557042958,-6.83299426500872,0,0.32418662984706,-4.20891295768914,-3.05609289325999,-3.71448126359446,-0.902102060891432,-4.04324149878533,-0.062545564595528,0.757548216342077,1.36601353968286,-6.54898266567103,0,-4.62542469599681,0.0595191108693655,1.121760670901,0,0.179776952539363,1.75427896625111,-0.0108744544363288,-1.27170434898088
